date,VOO,KMLM
2004-09-20,312.3225085064,583.7930740440
2004-09-21,313.6832107079,587.6786458444
2004-09-22,309.7678143274,595.2548778871
2004-09-23,308.1016296407,595.6280327850
2004-09-24,309.5177648111,598.2217777012
2004-09-27,307.5461925587,604.2285983716
2004-09-28,309.0179505368,603.6619378875
2004-09-29,310.5731427266,597.6362424782
2004-09-30,310.3509995336,601.0571352115
2004-10-01,315.5994132711,599.7543841594
2004-10-04,316.1269756696,596.3358931736
2004-10-05,316.2937491734,599.8060601651
2004-10-06,318.4596848547,600.5151213774
2004-10-07,315.0440394688,600.5993741594
2004-10-08,312.4336592024,610.0039923027
2004-10-11,313.7110853915,611.0981758603
2004-10-12,312.4891870907,610.6993226146
2004-10-13,309.7400345633,607.9240990898
2004-10-14,307.2407733532,614.1144965530
2004-10-15,308.9625808477,613.8736454227
2004-10-18,310.1288563407,609.8371205082
2004-10-19,307.5184760743,607.9784037388
2004-10-20,306.9075427438,618.9803195827
2004-10-21,308.9068631204,622.8020742504
2004-10-22,305.4356898462,626.6763912604
2004-10-25,305.0747743922,625.9488056746
2004-10-26,309.7400345633,627.4444020703
2004-10-27,313.4609093158,613.8210426921
2004-10-28,314.4051365353,606.9890968239
2004-10-29,314.3496719267,616.0591450728
2004-11-01,315.2105914938,609.9822548089
2004-11-02,315.3215523509,606.1417509766
2004-11-03,319.2926348189,617.8177934048
2004-11-04,323.6524441446,614.1971874225
2004-11-05,325.6795442853,613.9601664606
2004-11-08,325.2076046946,611.1675092453
2004-11-09,324.5688916001,608.3440620576
2004-11-10,324.8189094766,611.8340004472
2004-11-11,327.2902960032,609.4277553954
2004-11-12,329.8727383064,615.9151701050
2004-11-15,330.6833821958,612.2177298492
2004-11-16,328.3159957653,610.6214403514
2004-11-17,330.2655150615,619.2015145667
2004-11-18,330.7110986802,614.5219835624
2004-11-19,327.0348044374,626.9537383299
2004-11-22,328.5943945625,627.4163301366
2004-11-23,329.0956642686,630.4376832244
2004-11-24,329.8755858904,637.6948888333
2004-11-26,329.6249668573,643.7798028280
2004-11-29,328.1209362603,640.0760625073
2004-11-30,328.3439020887,637.8556877594
2004-12-01,332.0758507790,634.3694837289
2004-12-02,332.3544394151,621.1248389960
2004-12-03,332.1316001460,628.4330229864
2004-12-06,332.0201014120,626.4893264466
2004-12-07,328.9285427267,625.7410889389
2004-12-08,330.8503138987,620.0500107273
2004-12-09,332.0201014120,620.5733299159
2004-12-10,332.3544394151,614.2152122044
2004-12-13,335.2510651546,618.5304637025
2004-12-14,336.4206944688,616.4676086158
2004-12-15,336.6714400612,632.2283001039
2004-12-16,336.4764438358,624.5620174115
2004-12-17,334.2322945136,630.2239690851
2004-12-20,334.3161084031,633.6963838878
2004-12-21,336.8905774711,634.0778069507
2004-12-22,337.7020439958,628.3371472095
2004-12-23,337.9538969820,631.1765260058
2004-12-27,337.2544987081,631.4332949145
2004-12-28,339.1012202214,631.9606801870
2004-12-29,339.6050843929,629.4258124102
2004-12-30,338.9612772870,634.9827750957
2004-12-31,338.2338144907,635.3568665399
2005-01-03,336.6388510441,635.1632570267
2005-01-04,332.5251995365,626.8302405022
2005-01-05,330.2306163374,625.5681114041
2005-01-06,331.9094885929,622.3691611882
2005-01-07,331.4338787828,617.5842071473
2005-01-10,333.0009042661,619.1595154037
2005-01-11,330.7062894272,626.1337100682
2005-01-12,331.7977367402,638.1716566128
2005-01-13,329.1391057447,637.8102717309
2005-01-14,330.8742652442,639.0947431442
2005-01-18,334.3161084031,640.3439280609
2005-01-19,330.8182311188,636.4919999679
2005-01-20,328.8035337885,633.5830548778
2005-01-21,326.7886466193,644.2809378469
2005-01-24,326.1449660726,643.4128888658
2005-01-25,327.0685008483,639.3438401909
2005-01-26,328.0480064697,646.3676306160
2005-01-27,328.6075250888,646.8113118053
2005-01-28,328.6075250888,644.3185971279
2005-01-31,330.6504451407,644.8389140569
2005-02-01,332.7492094790,641.1792183683
2005-02-02,333.7565581442,638.8140293188
2005-02-03,332.8889625745,633.7176803179
2005-02-04,336.4428423445,635.5629301637
2005-02-07,335.9953286966,627.9820902534
2005-02-08,336.3869664181,627.9743681816
2005-02-09,333.8685314756,630.4844457950
2005-02-10,335.0717306413,638.0356021504
2005-02-11,337.9538969820,636.5731207068
2005-02-14,337.7020439958,637.7001824993
2005-02-15,338.9612772870,639.3140967050
2005-02-16,339.1852872295,640.8896063012
2005-02-17,336.4428423445,639.3266874141
2005-02-18,336.8905774711,636.9504370971
2005-02-22,331.8814873501,643.9088251260
2005-02-23,334.2602641166,640.8107746637
2005-02-24,336.4710017864,637.5450336180
2005-02-25,339.8008399740,631.6740167624
2005-02-28,337.5622276207,631.6421912275
2005-03-01,339.2412264355,630.1034539743
2005-03-02,339.0732822582,629.5120829007
2005-03-03,339.2132568325,629.3660916275
2005-03-04,343.4385969131,637.6063437732
2005-03-07,343.6066043700,639.6348713585
2005-03-08,342.3194014758,645.3774323536
2005-03-09,338.5137319993,644.9256694067
2005-03-10,339.2691960384,640.7839274057
2005-03-11,336.8905774711,639.5023768742
2005-03-14,338.9892468900,634.8493769370
2005-03-15,336.1910526379,633.0197824963
2005-03-16,333.3367926206,643.2209252487
2005-03-17,334.0083162109,641.8719309608
2005-03-18,333.0165659782,641.8215554965
2005-03-21,331.7806512361,636.7633965363
2005-03-22,328.4094598007,632.2474087539
2005-03-23,328.6903265040,623.1960343050
2005-03-24,329.0836411361,626.3791654583
2005-03-28,329.5611176957,621.6340165869
2005-03-29,327.3698701565,624.0026448507
2005-03-30,332.0052306954,627.5623359414
2005-03-31,331.3873682439,634.2404132256
2005-04-01,329.8983665625,636.2167699238
2005-04-04,330.4602265285,635.5100038261
2005-04-05,332.0334534170,635.0460205794
2005-04-06,333.1851113121,632.9349984536
2005-04-07,334.9831074988,628.9755268912
2005-04-08,331.4994681346,630.9453917055
2005-04-11,331.7524917942,633.3210727789
2005-04-12,333.4662627738,630.9504233992
2005-04-13,329.5330215334,629.2377902046
2005-04-14,325.2347833020,626.0744049938
2005-04-15,320.6836796101,628.6353707917
2005-04-18,321.6670136501,631.4796386700
2005-04-19,324.2235745785,638.8456231474
2005-04-20,319.7004404896,642.6196933303
2005-04-21,325.9090595569,641.0413575592
2005-04-22,324.6729866157,644.7692351169
2005-04-25,326.8079469109,640.3206395784
2005-04-26,323.6336184503,637.6665643478
2005-04-27,324.8977242741,633.0975716562
2005-04-28,320.8242237011,636.0914399932
2005-04-29,325.1786226173,630.7135302165
2005-05-02,327.0046200469,632.4254635820
2005-05-03,327.5665749323,630.6681381403
2005-05-04,330.0949447790,634.0380259340
2005-05-05,329.9826550494,637.3293348425
2005-05-06,328.9431919645,629.6833900860
2005-05-09,330.9938321330,631.7986021663
2005-05-10,327.5665749323,635.6503304226
2005-05-11,329.3645711190,632.2207682477
2005-05-12,325.7405142230,626.5583469480
2005-05-13,325.0944606897,622.7851707182
2005-05-16,328.1282766991,619.5592514783
2005-05-17,330.3196824374,621.1803884648
2005-05-18,333.7190333148,622.5121359706
2005-05-19,335.1236199500,620.5538241983
2005-05-20,334.6459851913,615.9838043625
2005-05-23,336.5001104230,613.2680538790
2005-05-24,335.7136077181,620.1467141124
2005-05-25,335.4607738974,623.9551941767
2005-05-26,337.2587700842,623.4624790543
2005-05-27,337.8205667705,625.5410842531
2005-05-31,335.6572255546,629.5418223778
2005-06-01,338.5229075478,636.7896130161
2005-06-02,339.2534077671,638.8512312003
2005-06-03,337.5396684273,640.7710487675
2005-06-06,337.2306106422,640.4750041461
2005-06-07,337.4834761028,642.6754330147
2005-06-08,336.8655187317,642.6557330728
2005-06-09,338.4668101427,646.0580314797
2005-06-10,337.6801175989,645.8462160889
2005-06-13,338.7476768460,645.3988726982
2005-06-14,339.5342428306,643.4747340901
2005-06-15,340.1804862028,639.0779974569
2005-06-16,341.0513406742,638.8823293460
2005-06-17,342.3149719007,639.8037826089
2005-06-20,342.4277362277,640.8842132180
2005-06-21,342.6253269185,642.7600605155
2005-06-22,342.9073326554,647.3313574416
2005-06-23,338.0840632113,652.4253119106
2005-06-24,335.6018558654,652.5776876330
2005-06-27,336.0813573737,655.5636324582
2005-06-28,338.9019842598,649.2448567040
2005-06-29,337.9994583262,648.5772736164
2005-06-30,336.1658356995,649.5815119547
2005-07-01,337.1531247172,654.3763799563
2005-07-05,339.8610821958,650.1543533432
2005-07-06,337.0120427492,654.4517133506
2005-07-07,338.3378462267,657.1654971371
2005-07-08,342.2021759339,655.6401263881
2005-07-11,343.9510671163,650.8045570590
2005-07-12,344.8534348508,648.7605156780
2005-07-13,345.3330312785,648.5256798904
2005-07-14,346.6871207572,642.7173822687
2005-07-15,346.4896566257,642.8797906112
2005-07-18,345.1074709847,641.1880287178
2005-07-19,346.9973175759,643.7709472798
2005-07-20,348.1819125260,641.7491867797
2005-07-21,346.1509839668,636.9979081155
2005-07-22,348.4640764621,647.3734409890
2005-07-25,347.4765976054,649.8911248210
2005-07-26,347.9000017086,648.8343700407
